date,service,gare_depart,gare_arrivee,duree_moyenne,nb_train_prevu,nb_annulation,commentaire_annulation,nb_train_depart_retard,retard_moyen_depart,retard_moyen_tous_trains_depart,commentaire_retards_depart,nb_train_retard_arrivee,retard_moyen_arrivee,retard_moyen_tous_trains_arrivee,commentaires_retard_arrivee,nb_train_retard_sup_15,retard_moyen_trains_retard_sup15,nb_train_retard_sup_30,nb_train_retard_sup_60,prct_cause_externe,prct_cause_infra,prct_cause_gestion_trafic,prct_cause_materiel_roulant,prct_cause_gestion_gare,prct_cause_prise_en_charge_voyageurs
2018-03,National,PARIS LYON,NIMES,177,299,7,,56,13.85267857,2.345319635,,37,31.58918919,4.740696347,,28,4.740696347,15,5,32.43243243,10.81081081,2.702702703,45.94594595,5.405405405,2.702702703
2018-03,National,TOULON,PARIS LYON,241,276,11,,110,9.316969697,4.023836478,,36,31.89953704,4.083647799,,36,4.083647799,16,1,29.41176471,32.35294118,20.58823529,14.70588235,0.0,2.941176471
2018-03,International,FRANCFORT,PARIS EST,168,86,2,,52,7.247115385,4.619246032,,30,29.46888889,12.72876984,,23,12.72876984,9,3,46.66666667,13.33333333,16.66666667,16.66666667,3.333333333,3.333333333
2018-03,International,PARIS LYON,LAUSANNE,224,149,1,,19,7.854385965,0.619481982,,12,35.95972222,4.754391892,,12,4.754391892,4,1,36.36363636,0.0,27.27272727,36.36363636,0.0,0.0
2018-03,International,PARIS LYON,ZURICH,259,152,1,,23,12.96014493,1.677262693,,22,37.63863636,7.15584989,,22,7.15584989,12,3,22.72727273,13.63636364,40.90909091,13.63636364,4.545454545,4.545454545
2018-03,National,PARIS MONTPARNASSE,BORDEAUX ST JEAN,144,760,27,,123,7.625880759,1.020031833,,80,23.09583333,2.415507049,,49,2.415507049,17,2,35.52631579,31.57894737,11.84210526,19.73684211,0.0,1.315789474
2018-03,National,LA ROCHELLE VILLE,PARIS MONTPARNASSE,165,221,5,,11,3.363636364,0.171296296,,26,23.66025641,5.073611111,,13,5.073611111,7,2,20.0,44.0,16.0,4.0,16.0,0.0
2018-03,National,LAVAL,PARIS MONTPARNASSE,86,205,2,,68,6.038235294,2.065517241,,60,13.67888889,4.629638752,"Ce mois-ci, l'OD a été touchée par les incidents suivants :
le 1er : une limitation de la vitesse des trains sur la ligne à grande vitesse suite aux conditions climatiques (28 TGV pour un total de 605 minutes) ; 
le 6 : un dérangement des installations sur la ligne à grande vitesse Atlantique (23 TGV pour un total de 461 minutes)
le 13 : un dérangement de signalisation à Laval (7 TGV pour 82 minutes)
le 15 : un problème technique sur une rame sortant du chantier de Montrouge perturbe les entrées/sorties en gare de Paris Montparnasse (25 TGV retardés pour un total de 536 minutes) ;
le 20 : accident de personne sur la ligne à grande vitesse Atlantique (47 TGV retardés pour 3028 minutes) ;
le 27 : un dérangement des installations à Massy - en région parisienne - (34 TGV retardés pour 736 minutes).",18,4.629638752,5,1,28.125,21.875,18.75,12.5,12.5,6.25
2018-03,National,POITIERS,PARIS MONTPARNASSE,94,469,18,,203,6.85410509,3.029046563,,89,15.80786517,5.170583888,,35,5.170583888,15,3,22.95081967,39.3442623,13.1147541,16.39344262,6.557377049,1.639344262
2018-03,National,PARIS MONTPARNASSE,ST PIERRE DES CORPS,61,389,17,,54,7.419753086,0.731630824,,69,14.25048309,3.490098566,,21,3.490098566,5,1,31.57894737,23.68421053,23.68421053,18.42105263,2.631578947,0.0
2018-03,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,62,416,13,,172,7.162984496,3.158105873,,101,16.92607261,4.886683209,"Ce mois-ci, l'OD a été touchée par les incidents suivants :
le 1er : une limitation de la vitesse des trains sur la ligne à grande vitesse suite aux conditions climatiques (28 TGV pour un total de 605 minutes) ; 
le 6 : dérangement des installations sur la ligne à grande vitesse Atlantique (23 TGV pour un total de 461 minutes)
le 12 : un accident de personne en sortie de la gare de St Pierre-des-Corps (18 TGV pour un total de 945 minutes) ;
le 15 : un problème technique sur une rame sortant du chantier de Montrouge perturbe les entrées/sorties en gare de Paris Montparnasse (25 TGV retardés pour un total de 536 minutes)
le 20 : un accident de personne sur la ligne à grande vitesse Atlantique (47 TGV retardés pour 3028 minutes) ;
le 27 : un dérangement des installations à Massy - en région parisienne - (34 TGV retardés pour 736 minutes)",30,4.886683209,13,3,26.78571429,25.0,14.28571429,23.21428571,8.928571429,1.785714286
2018-03,National,NANCY,PARIS EST,93,305,11,,68,9.988970588,2.379251701,,40,31.37125,4.507596372,,22,4.507596372,10,7,45.71428571,22.85714286,20.0,11.42857143,0.0,0.0
2018-03,National,PARIS EST,REIMS,45,220,6,,41,4.229674797,0.71923676,,22,10.52651515,1.416900312,,4,1.416900312,0,0,28.57142857,0.0,19.04761905,38.0952381,14.28571429,0.0
2018-03,National,NANTES,STRASBOURG,302,41,1,,23,3.541304348,2.219166667,,4,21.80416667,4.220833333,,4,4.220833333,1,0,75.0,0.0,25.0,0.0,0.0,0.0
2018-03,National,PARIS NORD,ARRAS,55,326,19,,70,13.41880952,3.028773073,,76,18.82083333,5.463409338,"En ce qui concerne Réseau, le défaut de géométrie de la voie constaté à Pierrefitte a perturbé fortement le plan de transport à partir du 23 mars, un défaut suite à une zone boueuse découverte, avec des retards de cinq minutes au maximum  pour un volet de deux à vingt-cinq trains par jour, une situation qui perdure aujourd’hui. Pour les autres dérangements, il s’agit de l’incident de Beuvraignes le 19 (zone au rouge), l’arrachement caténaire de Goussainville le 10, et le dérangement électrique de Roissy le 15 avec un nid de pies dans la caténaire (26 trains pour 1096 minutes). 
Le train 758101 du 26 mars à Pierrefitte arrêté sous la section de séparation(zone non alimentée en courant) est l’évènement marquant du secteur « Autres EF » et du mois , il a concerné 48 trains Voyages pour 3854 minutes perdues, et  en totalité  213 trains pour 11187 minutes. Le sectionneur incriminé a été réparé depuis…",26,5.463409338,13,4,19.71830986,28.16901408,25.35211268,18.30985915,5.633802817,2.816901408
2018-03,National,LILLE,PARIS NORD,63,638,22,,204,9.778022876,3.212121212,,196,18.64863946,6.53517316,"En ce qui concerne Réseau, le défaut de géométrie de la voie constaté à Pierrefitte a perturbé fortement le plan de transport à partir du 23 mars, un défaut suite à une zone boueuse découverte, avec des retards de cinq minutes au maximum  pour un volet de deux à vingt-cinq trains par jour, une situation qui perdure aujourd’hui. Pour les autres dérangements, il s’agit de l’incident de Beuvraignes le 19 (zone au rouge), l’arrachement caténaire de Goussainville le 10, et le dérangement électrique de Roissy le 15 avec un nid de pies dans la caténaire (26 trains pour 1096 minutes). 
Le train 758101 du 26 mars à Pierrefitte arrêté sous la section de séparation(zone non alimentée en courant) est l’évènement marquant du secteur « Autres EF » et du mois , il a concerné 48 trains Voyages pour 3854 minutes perdues, et  en totalité  213 trains pour 11187 minutes. Le sectionneur incriminé a été réparé depuis…",53,6.53517316,26,10,9.941520468,23.97660819,42.10526316,12.28070175,8.771929825,2.923976608
2018-03,National,LYON PART DIEU,LILLE,193,305,11,,222,10.63160661,8.125453515,,60,38.15166667,10.69348073,,60,10.69348073,30,13,21.56862745,17.64705882,19.60784314,33.33333333,5.882352941,1.960784314
2018-03,National,MARSEILLE ST CHARLES,TOURCOING,302,31,0,,3,5.205555556,0.160215054,,0,0.0,2.387096774,,0,2.387096774,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03,National,NANTES,PARIS VAUGIRARD,142,61,0,,8,4.689583333,0.221857923,,7,31.24047619,3.916939891,,4,3.916939891,3,1,42.85714286,42.85714286,0.0,14.28571429,0.0,0.0
2018-03,National,LYON PART DIEU,MARNE LA VALLEE,108,307,11,,224,10.58392857,8.106306306,,61,32.09125683,7.553772523,,45,7.553772523,23,10,20.0,14.0,12.0,38.0,8.0,8.0
2018-03,National,PARIS LYON,AVIGNON TGV,159,466,7,,47,12.98865248,1.013435004,,47,29.49609929,4.449745824,,34,4.449745824,21,3,31.11111111,11.11111111,35.55555556,15.55555556,6.666666667,0.0
2018-03,National,BELLEGARDE (AIN),PARIS LYON,162,254,3,,100,7.974,3.201527224,,35,28.35904762,4.097144754,,25,4.097144754,13,1,21.21212121,15.15151515,33.33333333,18.18181818,12.12121212,0.0
2018-03,National,PARIS LYON,BESANCON FRANCHE COMTE TGV,128,199,5,,30,12.35,1.644415808,,24,30.53958333,4.95532646,,13,4.95532646,8,2,27.27272727,4.545454545,13.63636364,36.36363636,4.545454545,13.63636364
2018-03,National,PARIS LYON,MONTPELLIER,209,296,7,,55,14.07363636,2.367589389,,33,43.68080808,4.470069204,Accident de personne voie 1bis en sortie de Paris-Gare-de-Lyon.,33,4.470069204,21,9,40.625,21.875,3.125,28.125,3.125,3.125
2018-03,National,NICE VILLE,PARIS LYON,346,196,7,,68,7.134558824,2.678306878,,26,35.94487179,4.620546737,,26,4.620546737,13,2,24.0,32.0,24.0,16.0,0.0,4.0
2018-03,National,PARIS LYON,PERPIGNAN,309,148,1,,34,13.99607843,2.865646259,,27,53.66604938,11.09988662,Accident de personne voie 1bis en sortie de Paris-Gare-de-Lyon.,27,11.09988662,15,8,30.76923077,38.46153846,11.53846154,15.38461538,0.0,3.846153846
2018-03,National,LYON PART DIEU,MARSEILLE ST CHARLES,107,556,15,,262,13.35903308,6.606962415,,126,33.82539683,8.870640789,Accident de personne voie 1bis en sortie de Paris-Gare-de-Lyon.,92,8.870640789,43,17,20.51282051,23.93162393,28.20512821,21.36752137,1.709401709,4.273504274
2018-03,International,STUTTGART,PARIS EST,189,152,3,,133,4.105889724,3.731879195,,24,31.94027778,7.234340045,,24,7.234340045,10,1,29.16666667,12.5,20.83333333,25.0,8.333333333,4.166666667
2018-03,International,PARIS LYON,GENEVE,194,203,3,,26,10.03269231,1.00425,,20,24.04583333,0.9825,,20,0.9825,4,0,25.0,15.0,35.0,10.0,15.0,0.0
2018-03,International,PARIS LYON,ITALIE,431,95,1,,19,22.3877193,4.216489362,,20,43.875,9.590425532,,20,9.590425532,10,4,15.78947368,15.78947368,21.05263158,42.10526316,5.263157895,0.0
2018-03,International,LAUSANNE,PARIS LYON,221,141,1,,118,5.045056497,4.351190476,,15,48.32888889,5.747261905,,15,5.747261905,8,4,35.71428571,14.28571429,28.57142857,21.42857143,0.0,0.0
2018-03,International,MADRID,MARSEILLE ST CHARLES,481,30,1,,7,2.571428571,0.24137931,,5,79.63333333,15.57643678,,5,15.57643678,4,3,20.0,20.0,60.0,0.0,0.0,0.0
2018-03,National,ANGERS SAINT LAUD,PARIS MONTPARNASSE,91,389,6,,166,6.175903614,2.820844212,,70,19.95333333,4.64408181,,30,4.64408181,14,3,40.0,22.22222222,15.55555556,15.55555556,6.666666667,0.0
2018-03,National,PARIS MONTPARNASSE,BREST,221,283,6,,43,9.363565891,1.076895307,,21,50.28571429,4.80866426,"Ce mois-ci, l'OD a été touchée par les incidents suivants :
le 1er : une limitation de la vitesse des trains sur la ligne à grande vitesse suite aux conditions climatiques (28 TGV pour un total de 605 minutes) ; 
le 6 : un dérangement des installations sur la ligne à grande vitesse Atlantique (23 TGV pour un total de 461 minutes) ;
le 15 : un problème technique sur une rame sortant du chantier de Montrouge perturbe les entrées/sorties en gare de Paris Montparnasse (25 TGV retardés pour un total de 536 minutes) ;
le 20 : un accident de personne sur la ligne à grande vitesse Atlantique (47 TGV retardés pour 3028 minutes) ;
le 27 : un dérangement des installations à Massy - en région parisienne - (34 TGV retardés pour 736 minutes)",21,4.791366906,12,4,38.0952381,9.523809524,9.523809524,19.04761905,4.761904762,19.04761905
2018-03,National,PARIS MONTPARNASSE,LA ROCHELLE VILLE,166,225,4,,31,6.019892473,0.528431373,,19,26.05263158,2.791855204,,14,2.791855204,5,1,47.36842105,21.05263158,5.263157895,21.05263158,0.0,5.263157895
2018-03,National,QUIMPER,PARIS MONTPARNASSE,223,260,5,,7,4.285714286,0.117647059,,13,30.29487179,4.043071895,,13,4.043071895,3,1,70.0,20.0,0.0,10.0,0.0,0.0
2018-03,National,PARIS MONTPARNASSE,RENNES,98,599,17,,85,10.47901961,1.194816724,,74,25.31081081,4.118556701,,33,4.118556701,18,7,27.77777778,22.22222222,18.51851852,24.07407407,7.407407407,0.0
2018-03,National,PARIS MONTPARNASSE,ST MALO,154,102,2,,18,11.09722222,1.618666667,,11,34.69242424,4.524333333,,8,4.524333333,3,3,36.36363636,45.45454545,9.090909091,9.090909091,0.0,0.0
2018-03,National,ST MALO,PARIS MONTPARNASSE,156,92,1,,4,2.554166667,0.155494505,,8,24.41041667,4.114285714,,6,4.114285714,2,0,33.33333333,33.33333333,16.66666667,16.66666667,0.0,0.0
2018-03,National,PARIS NORD,DOUAI,74,213,8,,47,12.81382979,2.840813008,,39,21.23034188,3.517642276,,13,3.517642276,7,3,30.76923077,12.82051282,30.76923077,17.94871795,7.692307692,0.0
2018-03,National,TOURCOING,BORDEAUX ST JEAN,286,30,0,,1,1.0,0.033333333,,6,27.05,5.870555556,,6,5.870555556,2,0,16.66666667,33.33333333,50.0,0.0,0.0,0.0
2018-03,National,TOURCOING,MARSEILLE ST CHARLES,309,31,0,,2,3.0,0.193548387,,3,31.88888889,4.148387097,,3,4.148387097,1,0,50.0,0.0,50.0,0.0,0.0,0.0
2018-03,National,GRENOBLE,PARIS LYON,183,251,5,,47,5.127659574,0.979674797,,31,30.45107527,4.521409214,,32,4.521409214,9,3,30.43478261,21.73913043,26.08695652,8.695652174,8.695652174,4.347826087
2018-03,National,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,81,225,1,,136,7.114583333,4.293526786,,38,16.05921053,1.842857143,,16,1.842857143,4,0,31.03448276,3.448275862,24.13793103,13.79310345,13.79310345,13.79310345
2018-03,National,NIMES,PARIS LYON,176,343,8,,161,13.47639752,6.597761194,,53,41.35880503,5.944378109,Accident de personne voie 1bis en sortie de Paris-Gare-de-Lyon.,40,5.944378109,23,8,53.19148936,12.76595745,12.76595745,19.14893617,0.0,2.127659574
2018-03,National,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,168,118,4,,10,10.035,0.364766082,,12,27.22083333,4.703070175,,8,4.703070175,5,0,25.0,8.333333333,25.0,8.333333333,33.33333333,0.0
2018-03,National,PARIS LYON,TOULON,239,235,12,,27,10.30987654,0.939686099,,47,32.07163121,9.975411061,,47,9.975411061,22,5,15.90909091,25.0,27.27272727,27.27272727,0.0,4.545454545
2018-03,National,VALENCE ALIXAN TGV,PARIS LYON,132,285,9,,154,12.04978355,6.723007246,,41,36.10162602,4.548852657,,33,4.548852657,19,5,63.63636364,12.12121212,3.03030303,18.18181818,0.0,3.03030303
2018-03,National,MONTPELLIER,LYON PART DIEU,112,286,14,,83,10.49558233,3.318443627,,45,29.86888889,7.485355392,,32,7.485355392,9,5,31.42857143,28.57142857,14.28571429,22.85714286,0.0,2.857142857
2018-03,National,PARIS MONTPARNASSE,ANGOULEME,126,238,7,,36,8.500462963,1.027200577,,37,24.95315315,5.907792208,,21,5.907792208,10,2,25.0,36.11111111,16.66666667,13.88888889,0.0,8.333333333
2018-03,National,LE MANS,PARIS MONTPARNASSE,56,406,7,,196,5.86122449,3.012614871,,97,14.40017182,4.038137009,"Ce mois-ci, l'OD a été touchée par les incidents suivants :
le 1er : une limitation de la vitesse des trains sur la ligne à grande vitesse suite aux conditions climatiques (28 TGV pour un total de 605 minutes) ; 
le 6 : un dérangement des installations sur la ligne à grande vitesse Atlantique (23 TGV pour un total de 461 minutes) ;
le 14 : un accident de personne à Voivres - 15km du Mans- (17 TGV retardés pour un total de 174 minutes) ;
le 15 : un problème technique sur une rame sortant du chantier de Montrouge perturbe les entrées/sorties en gare de Paris Montparnasse (25 TGV retardés pour un total de 536 minutes);
le 20 : un accident de personne sur la ligne à grande vitesse Atlantique (47 TGV retardés pour 3028 minutes) ;
le 27 : un dérangement des installations à Massy - en région parisienne - (34 TGV retardés pour 736 minutes) ;",30,4.038137009,7,1,27.11864407,27.11864407,15.25423729,13.55932203,13.55932203,3.389830508
2018-03,National,NANTES,PARIS MONTPARNASSE,128,517,13,,165,6.22969697,1.953373016,,69,26.13091787,5.163359788,,41,5.163359788,20,5,41.66666667,21.66666667,18.33333333,13.33333333,5.0,0.0
2018-03,National,RENNES,PARIS MONTPARNASSE,99,586,17,,173,5.703564547,1.731839484,,115,16.4357971,4.522231986,,41,4.522231986,12,3,30.43478261,27.53623188,11.5942029,18.84057971,7.246376812,4.347826087
2018-03,National,PARIS MONTPARNASSE,VANNES,151,270,5,,40,11.23625,1.28408805,,31,37.83870968,5.724528302,,20,5.724528302,13,5,25.80645161,16.12903226,16.12903226,22.58064516,6.451612903,12.90322581
2018-03,National,METZ,PARIS EST,85,305,10,,119,7.944397759,3.214293785,,76,18.10635965,4.989943503,,36,4.989943503,12,1,26.47058824,14.70588235,32.35294118,16.17647059,7.352941176,2.941176471
2018-03,National,PARIS EST,STRASBOURG,111,493,20,,112,12.22886905,2.852043693,,74,31.41013514,5.185835095,,54,5.185835095,23,6,38.35616438,1.369863014,5.479452055,42.46575342,8.219178082,4.109589041
2018-03,National,STRASBOURG,PARIS EST,112,505,13,,250,7.831733333,4.039092141,,81,29.80205761,5.754031165,,64,5.754031165,26,6,37.66233766,15.58441558,19.48051948,16.88311688,6.493506494,3.896103896
2018-03,National,STRASBOURG,NANTES,287,32,1,,8,15.14166667,3.853763441,,5,42.63333333,7.455913978,,5,7.455913978,3,0,60.0,0.0,20.0,20.0,0.0,0.0
2018-03,National,ARRAS,PARIS NORD,51,353,19,,119,7.503781513,2.846506986,,119,18.18095238,7.39505988,"En ce qui concerne Réseau, le défaut de géométrie de la voie constaté à Pierrefitte a perturbé fortement le plan de transport à partir du 23 mars, un défaut suite à une zone boueuse découverte, avec des retards de cinq minutes au maximum  pour un volet de deux à vingt-cinq trains par jour, une situation qui perdure aujourd’hui. Pour les autres dérangements, il s’agit de l’incident de Beuvraignes le 19 (zone au rouge), l’arrachement caténaire de Goussainville le 10, et le dérangement électrique de Roissy le 15 avec un nid de pies dans la caténaire (26 trains pour 1096 minutes). 
Le train 758101 du 26 mars à Pierrefitte arrêté sous la section de séparation(zone non alimentée en courant) est l’évènement marquant du secteur « Autres EF » et du mois , il a concerné 48 trains Voyages pour 3854 minutes perdues, et  en totalité  213 trains pour 11187 minutes. Le sectionneur incriminé a été réparé depuis…",32,7.39505988,12,7,5.714285714,35.23809524,43.80952381,6.666666667,5.714285714,2.857142857
2018-03,National,LILLE,MARSEILLE ST CHARLES,307,187,5,,62,10.1344086,3.502472527,,36,44.93888889,10.78205128,,36,10.78205128,16,6,21.875,18.75,28.125,28.125,3.125,0.0
2018-03,National,BORDEAUX ST JEAN,TOURCOING,301,30,0,,15,4.124444444,2.096666667,,4,42.5,8.133333333,"12/03 : accident de personne à SP ==> 113 minutes perdues
7/03 : Soin Matériel Roulant ==> 37 Minutes perdues
4/03: Dérangement d'installation==> 5 minutes perdues",4,8.133333333,2,1,33.33333333,33.33333333,0.0,33.33333333,0.0,0.0
2018-03,National,PARIS VAUGIRARD,BORDEAUX ST JEAN,165,55,0,,5,27.02333333,1.911515152,,6,36.51666667,4.158787879,,3,4.158787879,3,2,60.0,20.0,0.0,20.0,0.0,0.0
2018-03,National,MARNE LA VALLEE,MARSEILLE ST CHARLES,217,331,7,,203,10.92627258,6.927469136,,52,42.96153846,8.680915638,Rail cassé vers St Louis les Aygalades.,52,8.680915638,25,8,21.27659574,23.40425532,25.53191489,23.40425532,4.255319149,2.127659574
2018-03,National,PARIS LYON,AIX EN PROVENCE TGV,186,430,9,,47,13.22340426,1.177790974,,37,36.11171171,4.212470309,,36,4.212470309,23,3,30.55555556,16.66666667,19.44444444,27.77777778,5.555555556,0.0
2018-03,National,PARIS LYON,BELLEGARDE (AIN),160,226,3,,27,10.7154321,0.978998505,,38,21.34736842,5.62877429,,22,5.62877429,10,0,15.78947368,15.78947368,42.10526316,13.15789474,10.52631579,2.631578947
2018-03,National,LYON PART DIEU,PARIS LYON,120,664,11,,404,5.177681518,3.318836141,,56,23.8827381,2.210030628,,39,2.210030628,12,1,39.21568627,5.882352941,13.7254902,23.52941176,15.68627451,1.960784314
2018-03,National,PARIS LYON,MACON LOCHE,95,224,5,,26,13.78076923,1.4043379,,19,31.09649123,3.25304414,,12,3.25304414,5,2,42.85714286,0.0,7.142857143,50.0,0.0,0.0
2018-03,National,MACON LOCHE,PARIS LYON,99,217,2,,146,10.94783105,7.41875969,,36,30.21805556,5.377829457,,26,5.377829457,10,5,24.13793103,24.13793103,24.13793103,17.24137931,6.896551724,3.448275862
2018-03,National,PARIS LYON,MARSEILLE ST CHARLES,202,478,14,,50,14.133,1.206321839,,42,34.49325397,4.924425287,,42,4.924425287,22,3,28.57142857,30.95238095,11.9047619,26.19047619,2.380952381,0.0
2018-03,National,MARSEILLE ST CHARLES,PARIS LYON,202,432,9,,105,7.995079365,1.903546099,,40,32.69291667,3.940149724,,40,3.940149724,16,3,36.84210526,13.15789474,13.15789474,28.94736842,5.263157895,2.631578947
2018-03,National,PARIS LYON,MULHOUSE VILLE,173,287,4,,44,11.58371212,1.522555948,,38,34.10614035,4.485924617,,27,4.485924617,12,5,40.54054054,8.108108108,18.91891892,24.32432432,5.405405405,2.702702703
2018-03,National,MULHOUSE VILLE,PARIS LYON,172,323,4,,97,9.271134021,2.799791014,,37,35.83828829,3.006739812,,25,3.006739812,13,7,36.11111111,11.11111111,19.44444444,16.66666667,13.88888889,2.777777778
2018-03,National,PARIS LYON,NICE VILLE,349,203,10,,26,10.58333333,1.12029361,,33,39.54242424,8.696545769,,33,8.696545769,19,4,38.70967742,22.58064516,12.90322581,25.80645161,0.0,0.0
2018-03,National,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,168,114,2,,10,9.443333333,0.833928571,,9,26.60555556,2.615178571,,6,2.615178571,3,0,57.14285714,14.28571429,14.28571429,0.0,14.28571429,0.0
2018-03,National,PARIS LYON,VALENCE ALIXAN TGV,130,325,7,,60,13.11916667,2.157180294,,37,30.68288288,4.141247379,,27,4.141247379,14,4,29.72972973,10.81081081,2.702702703,48.64864865,5.405405405,2.702702703
2018-03,International,PARIS EST,FRANCFORT,221,86,2,,15,11.05555556,1.965674603,,36,46.74722222,23.10337302,,36,23.10337302,15,6,25.0,27.77777778,36.11111111,8.333333333,0.0,2.777777778
2018-03,International,PARIS EST,STUTTGART,187,151,4,,41,14.26422764,4.024943311,,26,41.48397436,10.9654195,,26,10.9654195,11,4,38.46153846,3.846153846,0.0,46.15384615,7.692307692,3.846153846
2018-03,International,GENEVE,PARIS LYON,194,229,3,,169,3.321893491,2.676769912,,21,31.8484127,3.684513274,,21,3.684513274,9,1,28.57142857,14.28571429,19.04761905,23.80952381,14.28571429,0.0
2018-03,International,BARCELONA,PARIS LYON,390,58,0,,23,1.347826087,0.534482759,,9,47.68148148,6.961206897,,9,6.961206897,4,3,75.0,12.5,12.5,0.0,0.0,0.0
2018-04,National,ANGERS SAINT LAUD,PARIS MONTPARNASSE,90,403,112,,139,6.567266187,3.247021764,,74,16.20788288,5.217296678,,31,5.217296678,6,1,35.71428571,17.85714286,12.5,21.42857143,7.142857143,5.357142857
2018-04,National,LA ROCHELLE VILLE,PARIS MONTPARNASSE,165,198,52,,11,6.545454545,0.493150685,,22,25.97575758,5.569063927,,15,5.569063927,4,2,28.57142857,33.33333333,28.57142857,4.761904762,4.761904762,0.0
2018-04,National,LE MANS,PARIS MONTPARNASSE,56,426,127,,167,6.935429142,3.963991081,,103,14.36553398,5.330267559,"Ce mois-ci, l'OD a été touchée par la grève (12 journées sur le mois) ainsi que  par les incidents suivants :
- le 5 : un dérangement des installations  (23 TGV pour 387 minutes perdues) et le heurt d'un blaireau sur la  ligne à Grande Vitesse Atlantique (11 TGV pour 322 minutes perdues)  ;
- le 6 : un dérangement des installations sur la Ligne à grande Vitesse Atlantique (16 TGV pour 295 minutes perdues );
- le 10 : dérangement d'un détecteur de chute de véhicule à Connerré près du Mans (9 TGV pour 95 minutes perdues) ;
- le 16 : défaillance d'un Transilien entraînant une absence d'alimentation électrique en région parisienne (25 TGV  pour 493 minutes perdues) ;
- le 27 : heurt d'un chevreuil par un TGV sur la Ligne à Grande Vitesse Atlantique (33 TGV poru un total de  1163 minutes perdues) et un incident caténaire en sortie de Paris Montparnasse (32 TGV retardés pour un total de 410 minutes perdues) 
- le 30 : présence d'une personne dans les voies en sortie de Paris Montparnasse (36 TGV pour un total 380 minutes perdues)",34,5.330267559,6,1,41.53846154,27.69230769,15.38461538,10.76923077,3.076923077,1.538461538
2018-04,National,PARIS MONTPARNASSE,BORDEAUX ST JEAN,142,756,251,,91,9.065567766,1.371749175,,57,24.51461988,2.377623762,,37,2.377623762,15,3,43.63636364,12.72727273,7.272727273,29.09090909,5.454545455,1.818181818
2018-04,National,PARIS MONTPARNASSE,LAVAL,84,209,65,,14,9.641666667,0.675694444,,27,13.10925926,3.527546296,,7,3.527546296,2,0,25.0,50.0,0.0,15.0,10.0,0.0
2018-04,National,PARIS MONTPARNASSE,NANTES,124,506,160,,62,9.075806452,1.306936416,,53,26.26666667,5.060356455,,38,5.060356455,15,3,36.53846154,28.84615385,13.46153846,17.30769231,3.846153846,0.0
2018-04,National,PARIS MONTPARNASSE,RENNES,97,651,251,,65,8.657948718,1.07375,,68,18.97058824,3.845,,30,3.845,10,1,32.14285714,42.85714286,7.142857143,12.5,1.785714286,3.571428571
2018-04,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,257,148,42,,29,10.01896552,2.521698113,,15,36.00333333,7.40172956,,15,7.40172956,8,1,38.46153846,15.38461538,0.0,30.76923077,7.692307692,7.692307692
2018-04,National,METZ,PARIS EST,85,300,79,,87,7.114367816,2.80158371,,41,13.87886179,3.064781297,,10,3.064781297,2,0,20.68965517,24.13793103,13.79310345,13.79310345,20.68965517,6.896551724
2018-04,National,NANCY,PARIS EST,93,321,89,,45,8.272962963,1.667672414,,21,22.42142857,2.573275862,,13,2.573275862,5,1,5.882352941,11.76470588,17.64705882,29.41176471,35.29411765,0.0
2018-04,National,PARIS EST,NANCY,95,322,95,,46,11.11376812,2.230690162,,17,22.76568627,2.059618209,,14,2.059618209,6,1,11.76470588,17.64705882,17.64705882,17.64705882,29.41176471,5.882352941
2018-04,National,STRASBOURG,NANTES,287,53,28,,4,4.883333333,0.726,,3,30.54444444,4.167333333,,3,4.167333333,1,0,33.33333333,33.33333333,0.0,33.33333333,0.0,0.0
2018-04,National,DOUAI,PARIS NORD,77,191,68,,31,9.199462366,2.54701897,,34,14.77205882,5.545663957,,9,5.545663957,3,1,6.896551724,27.5862069,62.06896552,3.448275862,0.0,0.0
2018-04,National,PARIS NORD,DOUAI,72,186,67,,27,16.39320988,3.683893557,,20,31.8975,5.218907563,,15,5.218907563,8,2,15.0,20.0,25.0,30.0,10.0,0.0
2018-04,National,PARIS NORD,LILLE,67,650,222,,115,10.28652174,2.804205607,,97,17.23075601,4.223870717,,36,4.223870717,14,5,19.31818182,21.59090909,23.86363636,21.59090909,10.22727273,3.409090909
2018-04,National,PARIS VAUGIRARD,NANTES,139,40,0,,4,31.45,2.609583333,,3,57.62777778,4.99125,"02/04/2018 : présence de personne au bord des voies 36' à l'arrivée
06/04/2018 : 16' pour problème signalisation  
29/04/2018 : défaillance matériel avec 120' de retard",3,4.99125,2,1,33.33333333,0.0,33.33333333,33.33333333,0.0,0.0
2018-04,National,PARIS VAUGIRARD,RENNES,122,20,0,,3,12.75,1.31,,1,29.0,1.7,,1,1.7,0,0,0.0,0.0,0.0,100.0,0.0,0.0
2018-04,National,RENNES,PARIS VAUGIRARD,111,20,0,,4,2.25,0.45,,0,0.0,0.710833333,,0,0.710833333,0,0,0.0,0.0,0.0,0.0,0.0,0.0
